"join_ip_country","customer_id","price_first_item_purchased","join_pages_visited","prediction(revenue)","Age group","Gender","Campaign"
"Japan","4b5ae27defa",44.0,9.0,185.23642661144618,"adult","Female","false"
"Taiwan","1f17b32b2fa",44.0,4.0,185.2913699901959,"young adult","Female","false"
"United States","7bbcc8e56ca",102.0,3.0,330.4505202392288,"adult","Male","false"
"United States","e274e16a02a",42.0,10.0,212.32682572255922,"middle age","Female","false"
"United States","b36fb18265a",15.5,7.0,186.64485583805327,"middle age","Male","false"
"United States","37dd008dcea",15.5,3.0,195.04971128298604,"adult","Male","false"
"Australia","ce2eb09158a",22.0,7.0,191.7921012674683,"adult","Female","false"
"France","b8af7d0fbfa",44.0,5.0,182.87519670555508,"middle age","Female","false"
"France","154dd2c643a",117.0,6.0,246.30780154355355,"senior citizen","Female","false"
"United States","0fadafab82a",44.0,5.0,258.47885373065594,"adult","Female","false"
"Latvia","ab3bfe1279a",102.0,3.0,222.93413155829845,"middle age","Female","false"
"United States","c1167da5d1a",102.0,6.0,356.3441388189058,"adult","Female","false"
"United States","7c5b9ed051a",28.0,6.0,205.48689432234,"adult","Female","false"
"United Kingdom","1004d32894a",44.0,3.0,189.48664197077028,"adult","Female","false"
"United States","6355d8b606a",57.0,6.0,282.4690813906647,"middle age","Female","false"
"United Kingdom","c8f09e73dca",57.0,6.0,275.9007845700581,"senior citizen","Male","false"
"United States","6bd195ebf5a",22.0,5.0,237.97090411129136,"senior citizen","Female","false"
"United States","18b688cbbea",10.0,5.0,226.19060031410223,"adult","Male","false"
"United States","58266e3deda",42.0,5.0,253.07299780723216,"adult","Female","false"
"United States","e407f7891ea",117.0,6.0,262.7357302266843,"adult","Female","true"
"United States","8723bd6cb4a",22.0,7.0,187.09358355911237,"middle age","Female","false"
"United States","3730d0344aa",44.0,12.0,225.5570950031945,"adult","Male","false"
"Ireland","2d31de1f5ca",44.0,11.0,220.23920467640886,"adult","Female","false"
"Slovak Republic","cd3ed6f0a7a",28.0,4.0,221.30180023628503,"middle age","Male","false"
"United States","3c525e8be4a",78.0,3.0,314.54146659596535,"adult","Male","false"
"United States","bfee4b3618a",44.0,6.0,237.91720135710574,"middle age","Female","false"
"United States","a93b7f48b7a",102.0,2.0,248.93408990709253,"adult","Female","false"
"France","1b11d02a39a",42.0,11.0,187.1754857420695,"middle age","Male","false"
"United States","a3bab57ba7a",44.0,2.0,212.26223969623203,"adult","Male","false"
"Luxembourg","ada52dd224a",44.0,5.0,322.369581864868,"middle age","Male","false"
"United Kingdom","7302759846a",57.0,9.0,182.63892605142703,"senior citizen","Male","false"
"United States","5ddd897f3aa",102.0,9.0,386.2285220018051,"middle age","Female","false"
"United States","afc19e781ba",15.5,10.0,182.78278189117117,"middle age","Female","false"
"Germany","54589379f9a",44.0,7.0,193.23438790119857,"middle age","Female","false"
"United States","a829e85652a",57.0,8.0,289.6630666952152,"middle age","Male","false"
"United Kingdom","1d6fb18cf2a",42.0,3.0,187.86345359612926,"adult","Female","false"
"Japan","4ab08682e4a",117.0,6.0,249.34127551824423,"adult","Female","true"
"Switzerland","fc0d82f3dca",10.0,4.0,221.81588148791258,"senior citizen","Male","false"
"France","3d65ec05aba",28.0,2.0,188.04828314356274,"senior citizen","Male","false"
"Italy","dfc28f006aa",44.0,5.0,183.14130129648282,"middle age","Male","false"
"United States","54eb21e522a",57.0,7.0,204.8667244066486,"adult","Female","true"
"Italy","0c73c4dcf7a",117.0,5.0,259.888260308898,"middle age","Female","false"
"Italy","abab7d1e69a",78.0,7.0,253.23737099194696,"adult","Female","false"
"United States","913a37cd3aa",42.0,7.0,264.39064934531837,"senior citizen","Female","false"
"United States","a4960c9909a",22.0,5.0,244.43832667147,"adult","Male","false"
"United States","abda05065ba",102.0,6.0,260.0594260989573,"adult","Female","true"
"Spain","10e0cb006ca",102.0,6.0,255.47956268235475,"young adult","Male","false"
"United Kingdom","d1cff731cfa",44.0,6.0,189.44259261717878,"adult","Female","false"
"United States","5db8988150a",42.0,8.0,238.90396859169928,"middle age","Female","false"
"Canada","0250cf5402a",15.5,7.0,237.99146171083294,"senior citizen","Male","false"
