"join_ip_country","customer_id","price_first_item_purchased","join_pages_visited","prediction(revenue)","Age group","Gender","Campaign"
"Saudi Arabia","4305b22feba",44.0,6.0,176.4260797352721,"adult","Female","false"
"United States","de67664ab3a",15.5,3.0,160.2539227039122,"adult","Male","true"
"Norway","39afdd2883a",22.0,7.0,179.70374833223855,"middle age","Female","false"
"Iran","ac4c88df59a",42.0,7.0,126.807602635243,"adult","Female","false"
"United States","53a7112c3ca",15.5,5.0,154.70336248089302,"adult","Male","true"
"Indonesia","4020f6e051a",22.0,8.0,73.99761934540433,"senior citizen","Female","false"
"Mexico","e94ed0d466a",44.0,5.0,151.11785697443375,"middle age","Female","false"
"United States","a3db31abcca",10.0,13.0,148.62731513728014,"senior citizen","Female","false"
"China","53ba8345e8a",15.5,6.0,90.37451622697083,"middle age","Female","false"
"Brazil","84df4cfb15a",22.0,6.0,91.02486024535503,"adult","Male","true"
"Canada","6c2073ffeba",28.0,9.0,153.0864638439897,"senior citizen","Male","false"
"France","b1f08db4d7a",15.5,5.0,153.1739144521291,"adult","Female","false"
"Norway","308a14728ba",22.0,4.0,165.34572488020143,"adult","Female","true"
"India","4316525219a",15.5,5.0,65.27790219468673,"middle age","Female","true"
"Nepal","2897ff0ec0a",57.0,6.0,96.0940787594665,"adult","Male","true"
"China","abbcd6ba89a",44.0,8.0,102.22589296622527,"senior citizen","Female","false"
"India","e4ed767dc6a",15.5,6.0,75.82297893136598,"adult","Female","false"
"United Kingdom","2E+11a",42.0,5.0,161.3106036992819,"adult","Female","true"
"Norway","952dfea642a",22.0,9.0,166.07337326611227,"adult","Female","true"
"Taiwan","1bcdb8b2c4a",22.0,3.0,144.9578174645011,"senior citizen","Female","false"
"United Kingdom","256d732f39a",28.0,6.0,166.8084393952949,"adult","Female","false"
"United States","d05086311ba",22.0,8.0,155.2975627478056,"senior citizen","Female","true"
"Germany","6e545b8dcfa",10.0,6.0,133.13552468012992,"adult","Male","true"
"United States","ce689ecad3a",15.5,7.0,173.38404107292547,"young adult","Female","false"
"China","dd3878114ba",44.0,3.0,119.08573339589816,"middle age","Female","false"
"China","dd3878114ba",44.0,3.0,119.08573339589816,"middle age","Female","false"
"France","215c7b62fca",28.0,6.0,144.94236529197272,"adult","Female","true"
"Venezuela","764f206689a",10.0,6.0,108.7064377833604,"middle age","Male","false"
"China","cb9126a0e8a",22.0,5.0,95.14553265035468,"young adult","Female","false"
"United States","f29bc0085fa",28.0,5.0,171.6866646016485,"adult","Female","true"
"Mexico","2cb6567314a",42.0,6.0,110.35606330925211,"young adult","Female","true"
"Romania","9c971c5c89a",42.0,6.0,129.37748991076785,"adult","Female","false"
"Republic of Korea","f2a09ad22ba",44.0,14.0,161.84728562364916,"adult","Male","true"
"China","902458ff21a",117.0,7.0,182.35898343928375,"adult","Female","true"
"United States","5a9de3694ba",15.5,1.0,123.26341447875262,"middle age","Female","false"
"Republic of Korea","7E+90a",15.5,5.0,130.34931242662293,"young adult","Female","true"
"South Africa","a95ea8183ba",44.0,5.0,128.3063832974277,"adult","Male","false"
"Canada","f9c7360df8a",44.0,5.0,173.70512013593785,"senior citizen","Male","false"
"Turkey","2a0560094fa",10.0,13.0,101.96846678496135,"middle age","Male","false"
"United States","2ad8fd4bfba",15.5,8.0,153.69810765287642,"middle age","Female","true"
"Ukraine","982a1c82a3a",22.0,8.0,79.05532677863224,"middle age","Male","true"
"France","fe550ad7dda",15.5,6.0,158.0481954981863,"young adult","Female","false"
"Indonesia","a3811a23d0a",78.0,9.0,161.00742098871496,"adult","Male","false"
"New Zealand","c5fd555db0a",15.5,5.0,150.74662496226048,"middle age","Male","false"
"China","7267880837a",44.0,7.0,117.6554494027989,"adult","Female","false"
"France","98a2e1b28aa",28.0,9.0,145.6570557030429,"adult","Female","true"
"United States","946d528494a",22.0,9.0,159.296114247803,"adult","Male","true"
"United Kingdom","ebb8a51f29a",28.0,6.0,148.7800717579462,"adult","Female","true"
"United States","98a5abb2e0a",15.5,6.0,173.83766200344718,"middle age","Female","false"
"United States","627083a30fa",15.5,4.0,168.32540993488445,"young adult","Female","false"
"Germany","c67faa3858a",44.0,10.0,163.96365471967067,"middle age","Female","true"
"China","c2b932a4e6a",44.0,4.0,103.02740563214411,"senior citizen","Female","false"
"Australia","6b6ab7491fa",22.0,7.0,178.64863077180098,"adult","Female","false"
"Austria","01d1bef72ba",15.5,4.0,165.5103524541339,"young adult","Male","false"
"Switzerland","c87e217750a",10.0,5.0,175.13070382354726,"adult","Male","false"
"United Kingdom","567d5939f4a",15.5,1.0,110.39523107277037,"senior citizen","Male","false"
"Sweden","564bddefb2a",22.0,6.0,145.061032970422,"middle age","Female","true"
"Brazil","2a147a89dca",15.5,2.0,99.3192783393086,"middle age","Female","false"
"United States","219f81cc6ca",44.0,8.0,180.70323780023466,"senior citizen","Female","true"
"France","445a11e5d8a",57.0,4.0,177.56752960070617,"middle age","Female","true"
"Brazil","14da8e1830a",28.0,10.0,88.07379648986614,"middle age","Female","true"
"United States","4153d674e4a",10.0,7.0,155.25006544465634,"adult","Female","true"
"China","0ea030b0cca",102.0,1.0,157.81299011341014,"senior citizen","Male","false"
"China","0ea030b0cca",10.0,1.0,86.16258724497524,"senior citizen","Female","false"
"Turkey","7dda30cda1a",42.0,4.0,118.53969413994918,"senior citizen","Male","false"
"Switzerland","97b72e8913a",22.0,6.0,150.19430835354234,"senior citizen","Female","true"
"Switzerland","97b72e8913a",42.0,6.0,169.41834115219257,"senior citizen","Female","true"
"United States","4e6625cc26a",22.0,6.0,161.63813471367592,"adult","Female","true"
"United States","4c051796f1a",42.0,3.0,181.53197592878607,"senior citizen","Female","false"
"Colombia","3b485dbe0da",57.0,5.0,123.60456926191242,"senior citizen","Female","false"
"China","fd67859d09a",22.0,5.0,106.33179711334424,"middle age","Female","false"
"United States","13ec9ff3b0a",22.0,10.0,164.9903979514794,"adult","Female","true"
"Japan","9085b989aba",15.5,3.0,136.2792854658554,"senior citizen","Female","false"
"United States","470c438a85a",22.0,5.0,167.96004845575635,"adult","Female","true"
"United States","ce0e23e484a",28.0,4.0,181.10377076714133,"middle age","Female","false"
"China","c5756ce853a",44.0,7.0,139.95769702606884,"senior citizen","Female","false"
"Chile","716bb49f02a",42.0,8.0,156.50937312157384,"adult","Female","false"
"Switzerland","d3316e46bba",28.0,3.0,178.27206307593156,"adult","Female","false"
"Canada","2cd7f523d6a",15.5,3.0,148.92327018900582,"adult","Female","false"
"Canada","98b9f410eba",44.0,6.0,171.16707242867398,"senior citizen","Female","false"
"Brazil","adc8186204a",15.5,3.0,90.88213016509079,"adult","Female","false"
"United States","5e4d124e3ca",22.0,5.0,161.01909132095568,"senior citizen","Female","false"
"Ukraine","2abcb3bf52a",44.0,5.0,111.90017036237316,"adult","Female","false"
"Sweden","17a7bf0222a",42.0,5.0,167.57017866147442,"senior citizen","Male","false"
"United States","27abca992ba",22.0,5.0,161.01909132095568,"senior citizen","Female","false"
"Brazil","58450d49f1a",44.0,4.0,133.0561858659371,"adult","Male","false"
"United States","5e9cc7f64da",22.0,6.0,160.5262330862821,"senior citizen","Female","false"
"China","19a2ca3daca",102.0,6.0,172.09904229725927,"senior citizen","Female","true"
"China","607e77f846a",42.0,6.0,125.26573867542987,"adult","Male","false"
"United States","0d0eefe487a",15.5,5.0,149.8952679662441,"middle age","Male","true"
"Switzerland","06d522a52fa",15.5,8.0,148.60841428534377,"adult","Female","true"
"Germany","a5b8d3d857a",15.5,4.0,139.0106629426094,"middle age","Female","true"
"Russia","662cc915bea",44.0,12.0,120.2417683502322,"young adult","Female","true"
"United States","01a803fd74a",22.0,1.0,143.6674272991088,"senior citizen","Female","false"
"South Africa","42d56207bea",42.0,4.0,102.04312410641538,"middle age","Female","true"
"China","6225be8081a",44.0,7.0,117.57234313093352,"young adult","Female","false"
"United States","4f828af4aca",44.0,12.0,180.25315508898504,"senior citizen","Male","true"
"United Kingdom","61ca7153dda",10.0,7.0,158.54189210741433,"adult","Female","false"
"China","15a3e078ffa",102.0,6.0,179.30222326771073,"senior citizen","Female","false"
"United States","b9a989720fa",22.0,5.0,177.4292269219139,"middle age","Female","false"
"Pakistan","ff5ff07be3a",57.0,6.0,111.80690050715143,"young adult","Male","false"
"United States","991fc0408ca",22.0,6.0,160.5262330862821,"senior citizen","Female","false"
"Brazil","9918940847a",28.0,9.0,93.59386031951311,"senior citizen","Male","true"
"Finland","ffcf42f710a",28.0,6.0,138.7527724695794,"senior citizen","Male","true"
"Egypt","88bfca4cfea",44.0,6.0,96.32578339901295,"adult","Male","true"
"United Kingdom","8d451c7550a",44.0,7.0,164.11282729728583,"adult","Female","true"
"Germany","0729eeb57ba",28.0,7.0,168.79594494724836,"middle age","Female","false"
"Japan","22d46cfa06a",22.0,7.0,160.78705348454483,"middle age","Female","false"
"Germany","c0d9853074a",22.0,6.0,165.37402509133068,"middle age","Female","false"
"Spain","8da4faf3a8a",44.0,5.0,152.1366024147425,"middle age","Female","true"
"China","0ab59d9d0ca",28.0,5.0,83.47755048211152,"adult","Female","true"
"Brazil","d16e1dc0e1a",44.0,8.0,134.63503459266502,"adult","Female","false"
"Italy","4c256168b9a",10.0,1.0,106.30677287746266,"young adult","Female","false"
"Mexico","ee0ec538e6a",44.0,7.0,119.55754438724077,"senior citizen","Female","false"
"United States","d4c6437fe9a",15.5,6.0,154.492534199448,"middle age","Female","true"
"Ukraine","cc7639b069a",44.0,4.0,117.65705087153958,"adult","Female","false"
"Germany","45b4379970a",42.0,3.0,165.79668582284216,"adult","Female","true"
"United States","7f26ef1a07a",15.5,8.0,154.2003917696976,"middle age","Female","true"
"France","d90110f414a",15.5,9.0,157.37411279769546,"adult","Female","false"
"Japan","43cbd9fd37a",15.5,6.0,168.35651206298698,"adult","Female","false"
"Germany","3b2acabf1ba",22.0,2.0,143.76260567350948,"middle age","Female","true"
"China","06fc0b94b8a",15.5,3.0,80.65634128556087,"adult","Female","false"
"China","06fc0b94b8a",10.0,3.0,76.73979919260307,"adult","Male","false"
"France","fe4fda11c7a",22.0,6.0,139.4431201128647,"adult","Female","true"
"Netherlands","7be99d4e51a",44.0,1.0,161.87183804245188,"senior citizen","Male","true"
"China","a6c2a0c572a",15.5,5.0,100.3429867536357,"adult","Male","false"
"China","d8638d7518a",22.0,5.0,92.20776902257276,"middle age","Female","false"
"Germany","e1704b91fda",15.5,10.0,180.6481716685389,"middle age","Female","false"
"United States","e7bdd121dba",10.0,2.0,155.120712729901,"adult","Male","true"
"France","7fa9151d2ca",15.5,4.0,161.4459456881068,"adult","Female","false"
"Australia","8f4561e96ba",44.0,2.0,156.0834474924578,"adult","Male","false"
"Greece","b8da31599ba",44.0,2.0,158.62721897114545,"adult","Female","false"
"Morocco","9a2ba9570ca",10.0,5.0,74.93339517996728,"adult","Female","false"
"United States","e9190bcf49a",44.0,9.0,182.44438551992755,"middle age","Female","true"
"Venezuela","b0cd897e0ca",22.0,5.0,111.22788676118606,"adult","Female","false"
"United States","1c8db11205a",10.0,10.0,179.80456453952968,"adult","Female","false"
"France","d7f3f68153a",15.5,10.0,171.2377170891047,"adult","Female","false"
"China","2df2766c7ba",28.0,3.0,91.58725095075863,"adult","Female","false"
"Japan","45ba49af32a",44.0,7.0,161.69623886899132,"adult","Female","true"
"Mauritius","114e6cf4b0a",15.5,6.0,91.1304996572909,"senior citizen","Female","false"
"Russia","07c5e48aeca",78.0,4.0,162.44663515763403,"senior citizen","Female","true"
"Japan","79974c9585a",44.0,6.0,161.404483039201,"middle age","Female","true"
"Turkey","58498e3730a",28.0,4.0,91.25107765404033,"senior citizen","Female","true"
"France","ce5dc64b02a",44.0,5.0,162.52275943535497,"senior citizen","Female","false"
"United States","f895df7087a",28.0,1.0,170.16415733907036,"adult","Male","true"
"China","adfcd90d73a",44.0,6.0,130.01329764502228,"middle age","Female","false"
"China","285434ceeda",22.0,4.0,82.30967171686927,"senior citizen","Female","false"
"Mexico","e64673cc3aa",22.0,5.0,135.487256166141,"middle age","Male","false"
"Russia","b5cfccb031a",42.0,9.0,160.35296226776674,"middle age","Male","false"
"China","0cd7710bfda",44.0,7.0,98.7639536247633,"adult","Female","true"
"Argentina","9e2b22092ca",42.0,2.0,120.60848200462013,"adult","Male","false"
"United States","ebce9cdc63a",10.0,8.0,155.14487438478966,"adult","Female","true"
"South Africa","f22d95805ba",57.0,4.0,145.85356897061348,"adult","Female","false"
"Japan","6ebebb66b3a",15.5,5.0,132.95565525460367,"senior citizen","Female","true"
"China","0022a1402ba",44.0,7.0,99.55242724942119,"adult","Female","true"
"South Africa","c4b4908508a",42.0,6.0,121.20331479509176,"adult","Female","false"
"United States","4e4cf16aa0a",15.5,7.0,172.03463515475033,"middle age","Female","false"
"China","146da5b07fa",44.0,2.0,110.94351419108747,"middle age","Female","false"
"Turkey","242e4998e3a",44.0,8.0,120.33109045055178,"adult","Male","true"
"United Kingdom","22493aaa8ea",44.0,7.0,164.17982045525258,"senior citizen","Male","false"
"India","0c468f354ba",22.0,3.0,76.94159319115852,"middle age","Male","false"
"United States","d2324800efa",28.0,9.0,165.37450263966952,"adult","Female","true"
"Uruguay","4b40fc7010a",44.0,5.0,140.89082818057992,"young adult","Female","false"
"Spain","0ba17872ffa",28.0,9.0,136.3482579219279,"senior citizen","Female","false"
"China","064db77737a",15.5,6.0,98.48580318155172,"adult","Female","false"
"United States","58fc7feb66a",10.0,4.0,163.92954866217391,"young adult","Female","false"
"Brazil","33483b1eaaa",22.0,9.0,104.72494106674907,"adult","Female","false"
"Germany","045b762cefa",44.0,7.0,165.79018079238602,"adult","Female","true"
"Mexico","5e3799c25ba",28.0,4.0,92.5859117298128,"senior citizen","Female","true"
"Japan","7ddc0971dba",22.0,12.0,159.67101972203332,"middle age","Female","false"
"China","d9cbb4596fa",42.0,6.0,116.71527139825966,"adult","Male","false"
"China","d9cbb4596fa",44.0,6.0,119.24148174941013,"adult","Male","false"
"United States","b1c6384e2da",15.5,1.0,151.1813515791648,"adult","Female","false"
"Japan","5017534729a",44.0,5.0,165.32754766195967,"adult","Female","true"
"Russia","fafd78ad68a",15.5,8.0,93.04509720341568,"adult","Female","true"
"United States","83616071d2a",15.5,4.0,152.71055004462744,"senior citizen","Male","false"
"China","1df92f2733a",57.0,8.0,139.89973890473206,"adult","Male","false"
"China","665a10ef67a",22.0,12.0,79.15998623826476,"adult","Female","true"
"Canada","93a434c8daa",22.0,2.0,146.5625972395606,"senior citizen","Female","false"
"China","f326025f13a",15.5,6.0,77.76045933406431,"senior citizen","Male","true"
"China","dd3878114ba",22.0,3.0,94.19975549182223,"middle age","Female","false"
"China","f20e3a5c13a",15.5,8.0,107.83648061063718,"middle age","Male","false"
"Republic of Korea","98a209cb9ca",22.0,3.0,149.6057729837022,"middle age","Female","false"
"Netherlands","135f8b53f6a",10.0,3.0,166.44397476285053,"adult","Female","false"
"United States","92bf71f356a",22.0,4.0,156.68442341407737,"senior citizen","Female","true"
"Russia","17c8e12f89a",22.0,5.0,133.2689117636505,"adult","Male","false"
"United States","591003f7cea",57.0,3.0,155.2100348330965,"teenager","Female","true"
"New Zealand","daafc92dd6a",44.0,7.0,152.79231547154666,"senior citizen","Female","false"
"Mexico","af6bf63683a",15.5,6.0,96.85743215083568,"adult","Male","true"
"Japan","e309bb9d02a",10.0,7.0,161.67447835406188,"middle age","Male","false"
"Poland","129885041da",22.0,7.0,113.4671661922728,"adult","Male","true"
"Greece","645cb24eb4a",10.0,9.0,136.86170456316196,"adult","Female","false"
"Russia","244076fdf2a",44.0,9.0,143.1252053540142,"middle age","Female","false"
"United States","d23136116da",15.5,7.0,153.2883039759885,"adult","Male","true"
"China","4bae71a1b1a",22.0,7.0,94.31796309472364,"adult","Female","false"
"Germany","d9d33b5967a",44.0,10.0,178.2547476566893,"young adult","Female","false"
"Bulgaria","3198c575faa",44.0,5.0,118.77423091740235,"senior citizen","Male","false"
"China","8697113202a",10.0,8.0,83.38170102196557,"adult","Female","false"
"Venezuela","e337ed2c8da",28.0,6.0,113.24124128537159,"young adult","Male","false"
"Peru","a6c94f2a37a",15.5,8.0,92.47522666408153,"middle age","Female","false"
"Italy","9fded7fd20a",15.5,5.0,150.12461754651403,"middle age","Female","false"
"China","e011bf73dda",22.0,5.0,78.23964658887775,"middle age","Female","true"
"Russia","64e872de6aa",44.0,4.0,153.30660260214833,"middle age","Female","false"
"Brazil","372ff4d713a",44.0,6.0,126.03790429009914,"middle age","Female","false"
"Italy","6a07bac3d5a",28.0,6.0,132.1234262557697,"senior citizen","Female","true"
"Republic of Korea","7139bc5345a",28.0,3.0,154.20511363976465,"adult","Male","false"
"Netherlands","6e8a3fed64a",22.0,5.0,143.65055617087816,"senior citizen","Female","true"
"China","54b4885161a",10.0,7.0,92.27805727709153,"adult","Male","false"
"Morocco","2d55852982a",15.5,5.0,77.91755492973908,"adult","Female","false"
"China","543a79498ba",15.5,4.0,97.25334629017772,"adult","Male","false"
"Bulgaria","f9b671aa3aa",44.0,8.0,154.49742388532576,"adult","Male","false"
"China","c6eb808e7aa",44.0,6.0,118.3591705930728,"middle age","Female","false"
"China","709938c853a",102.0,6.0,175.4646406024749,"adult","Female","true"
"United States","e9878613b7a",15.5,12.0,152.62608148095464,"senior citizen","Male","false"
